url,locale,regles
/zh/denmark-visa-for-us-citizens,zh,dom8 x2; reg_zh x1
/zh/germany-visa-for-australian-citizens,zh,tarif_eur7 x3
/zh/germany-visa-for-brazilian-citizens,zh,tarif_eur7 x3
/zh/germany-visa-for-canadian-citizens,zh,tarif_eur7 x3
/zh/germany-visa-for-japanese-citizens,zh,tarif_eur7 x3
/zh/hungary-visa-for-argentinian-citizens,zh,dom8 x2
/zh/hungary-visa-for-australian-citizens,zh,dom8 x2
/zh/hungary-visa-for-brazilian-citizens,zh,dom8 x2
/zh/hungary-visa-for-canadian-citizens,zh,dom8 x2
/zh/hungary-visa-for-japanese-citizens,zh,dom8 x2
/zh/hungary-visa-for-korean-citizens,zh,dom8 x2
/zh/hungary-visa-for-mexican-citizens,zh,dom8 x2
/zh/hungary-visa-for-singaporean-citizens,zh,dom8 x2
/zh/hungary-visa-for-uk-citizens,zh,dom8 x2
/zh/hungary-visa-for-us-citizens,zh,dom8 x2
/zh/italy-visa-for-argentinian-citizens,zh,tarif_eur7 x3
/zh/italy-visa-for-australian-citizens,zh,tarif_eur7 x3
/zh/italy-visa-for-brazilian-citizens,zh,tarif_eur7 x3
/zh/italy-visa-for-canadian-citizens,zh,tarif_eur7 x3
/zh/italy-visa-for-japanese-citizens,zh,tarif_eur7 x3
/zh/italy-visa-for-korean-citizens,zh,tarif_eur7 x3
/zh/italy-visa-for-mexican-citizens,zh,tarif_eur7 x3
/zh/italy-visa-for-singaporean-citizens,zh,tarif_eur7 x3
/zh/italy-visa-for-uk-citizens,zh,tarif_eur7 x3
/zh/italy-visa-for-us-citizens,zh,tarif_eur7 x3
/zh/netherlands-visa-for-argentinian-citizens,zh,dom8 x1; reg_zh x1
/zh/netherlands-visa-for-australian-citizens,zh,dom8 x1; reg_zh x1
/zh/netherlands-visa-for-brazilian-citizens,zh,dom8 x1; reg_zh x1
/zh/netherlands-visa-for-canadian-citizens,zh,dom8 x1; reg_zh x1
/zh/netherlands-visa-for-japanese-citizens,zh,dom8 x1; reg_zh x1
/zh/netherlands-visa-for-korean-citizens,zh,dom8 x1; reg_zh x1
/zh/netherlands-visa-for-mexican-citizens,zh,dom8 x1; reg_zh x1
/zh/netherlands-visa-for-singaporean-citizens,zh,dom8 x1; reg_zh x1
/zh/netherlands-visa-for-uk-citizens,zh,dom8 x1; reg_zh x1
/zh/netherlands-visa-for-us-citizens,zh,dom8 x1; reg_zh x1
/zh/poland-visa-for-argentinian-citizens,zh,dom8 x2
/zh/poland-visa-for-australian-citizens,zh,dom8 x2
/zh/poland-visa-for-brazilian-citizens,zh,dom8 x2
/zh/poland-visa-for-canadian-citizens,zh,dom8 x2
/zh/poland-visa-for-japanese-citizens,zh,dom8 x2
/zh/poland-visa-for-korean-citizens,zh,dom8 x2
/zh/poland-visa-for-mexican-citizens,zh,dom8 x2
/zh/poland-visa-for-singaporean-citizens,zh,dom8 x2
/zh/poland-visa-for-uk-citizens,zh,dom8 x2
/zh/poland-visa-for-us-citizens,zh,dom8 x2
/zh/schengen-visa-guide-2026,zh,dom8 x1
/zh/spain-visa-for-argentinian-citizens,zh,tarif_eur7 x3
/zh/spain-visa-for-australian-citizens,zh,tarif_eur7 x3
/zh/spain-visa-for-brazilian-citizens,zh,tarif_eur7 x3
/zh/spain-visa-for-canadian-citizens,zh,tarif_eur7 x3
/zh/spain-visa-for-japanese-citizens,zh,tarif_eur7 x3
/zh/spain-visa-for-korean-citizens,zh,tarif_eur7 x3
/zh/spain-visa-for-mexican-citizens,zh,tarif_eur7 x3
/zh/spain-visa-for-singaporean-citizens,zh,tarif_eur7 x3
/zh/spain-visa-for-uk-citizens,zh,tarif_eur7 x3
/zh/spain-visa-for-us-citizens,zh,tarif_eur7 x3
/zh/switzerland-visa-for-argentinian-citizens,zh,reg_zh x1
/zh/switzerland-visa-for-australian-citizens,zh,reg_zh x1
/zh/switzerland-visa-for-brazilian-citizens,zh,reg_zh x1
/zh/switzerland-visa-for-canadian-citizens,zh,reg_zh x1
/zh/switzerland-visa-for-japanese-citizens,zh,reg_zh x1
/zh/switzerland-visa-for-korean-citizens,zh,reg_zh x1
/zh/switzerland-visa-for-mexican-citizens,zh,reg_zh x1
/zh/switzerland-visa-for-singaporean-citizens,zh,reg_zh x1
/zh/switzerland-visa-for-uk-citizens,zh,reg_zh x1
/zh/switzerland-visa-for-us-citizens,zh,reg_zh x1
/zh/visa-austria,zh,date_zh4 x1
/zh/visa-belgium,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1; date_zh4 x1
/zh/visa-bulgaria,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1
/zh/visa-croatia,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1; date_zh4 x1
/zh/visa-cyprus,zh,date_zh1 x1
/zh/visa-czech-republic,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1; date_zh4 x1
/zh/visa-denmark,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1; date_zh4 x1
/zh/visa-finland,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1
/zh/visa-france,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1; date_zh4 x1
/zh/visa-free-countries-australia-passport,zh,reg_zh x3
/zh/visa-free-countries-brazil-passport,zh,reg_zh x5
/zh/visa-free-countries-canada-passport,zh,reg_zh x3
/zh/visa-free-countries-japan-passport,zh,reg_zh x4
/zh/visa-free-countries-uae-passport,zh,reg_zh x4
/zh/visa-free-countries-uk-passport,zh,reg_zh x5
/zh/visa-free-countries-us-passport,zh,reg_zh x5
/zh/visa-germany,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1; date_zh4 x1
/zh/visa-greece,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1; date_zh4 x1
/zh/visa-hungary,zh,date_zh4 x1
/zh/visa-italy,zh,date_zh4 x1
/zh/visa-norway,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1; date_zh4 x1
/zh/visa-poland,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1; date_zh4 x1
/zh/visa-portugal,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1; date_zh4 x1
/zh/visa-romania,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1; date_zh4 x1
/zh/visa-slovakia,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1
/zh/visa-slovenia,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1
/zh/visa-spain,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1; date_zh4 x1
/zh/visa-sweden,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1; date_zh4 x1
/zh/visa-switzerland,zh,date_zh1 x1; date_zh2 x1; date_zh3 x1; date_zh4 x1
